Source,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,pmDE,Gmag,BPmag,RPmag,BP-RP,RV,distancia_pc
4261219092263806336,288.90870631095,-2.27028518558,5.0033,0.2047,28.856,-2.161,16.549532,17.495111,15.275784,2.219328,,199.8680870625387
5866215733343522816,212.08213367477,-61.44195456384,5.0033,0.6312,-4.711,-2.273,20.207775,20.98691,18.823011,2.163899,,199.8680870625387
3685152377432374272,195.41649405548,-2.99906292199,5.0033,0.0578,-42.44,7.735,16.480349,17.83462,15.337715,2.496904,,199.8680870625387
257636533829287296,68.07169903036,48.20975158596,5.0033,1.5209,-3.132,0.294,20.458652,20.90838,19.097612,1.810768,,199.8680870625387
4713159328080403840,31.60008442036,-62.58026770839,5.0033,0.265,113.683,-17.047,19.581736,21.206692,18.24401,2.962681,,199.8680870625387
1993468117933132288,357.881280138,53.66727109156,5.0033,0.059,51.321,1.91,17.084513,18.531353,15.908108,2.623245,,199.8680870625387
1080758155590334080,177.04603409893,77.50490804983,5.0033,0.0345,-0.112,-41.793,16.175186,17.278986,15.123883,2.155103,,199.8680870625387
6661550321124498432,288.02567408881,-48.52443379654,5.0033,0.6763,12.976,-5.32,18.61272,18.97483,17.0014,1.973431,,199.8680870625387
4148330966491051392,266.54118210927,-15.10994912751,5.0033,0.9648,-7.579,1.189,20.047237,20.448954,18.823793,1.62516,,199.8680870625387
5112340361734310784,56.07319578246,-14.40925093261,5.0033,0.0945,13.796,-39.875,17.202751,18.620203,16.045488,2.574715,,199.8680870625387
2627743455065072128,334.70393603281,-3.07246210381,5.0033,0.7474,-7.174,-4.442,20.054234,20.710672,18.688604,2.022068,,199.8680870625387
1045828659745175680,153.62993522575,57.71966160801,5.0033,0.1085,9.497,-37.509,17.695332,19.452513,16.436378,3.016134,,199.8680870625387
6026697937982147712,254.1623645957,-33.0118275835,5.0033,0.4635,-0.492,-2.597,19.63604,19.458046,18.120031,1.338015,,199.8680870625387
4053209913480800512,275.57707687394,-25.09741362801,5.0033,1.4498,-11.464,3.0,19.567038,19.283096,17.83736,1.445736,,199.8680870625387
6789166787471082112,317.60716547275,-27.52164775121,5.0033,0.1399,16.333,-26.425,15.715895,17.103907,14.530536,2.573371,,199.8680870625387
5257862649839885568,148.35593704786,-58.10001592641,5.0033,0.0105,-57.344,-18.543,11.728257,12.137445,11.14832,0.989125,25.72,199.8680870625387
6105648129863776000,220.84154078704,-38.02517841989,5.0033,0.0347,48.614,-0.768,14.991953,15.917199,14.017678,1.899521,24.94,199.8680870625387
5847227476769020672,209.13733468835,-69.16964372571,5.0033,0.0537,-23.304,-42.193,16.939413,18.341906,15.71154,2.630365,,199.8680870625387
4118048590871969152,264.68705160353,-21.12621412861,5.0033,0.8541,-1.761,-11.46,20.051302,20.622211,18.351887,2.270325,,199.8680870625387
4050026960639291264,271.91293103203,-30.32310427019,5.0033,2.0188,-1.642,-3.079,19.557306,,,,,199.8680870625387
5932588951049604736,242.73756696169,-54.37887217028,5.0033,0.6328,-2.428,-3.355,19.375309,19.820498,18.043245,1.777252,,199.8680870625387
4805196805035822976,86.36122415221,-39.66816980593,5.0033,0.159,12.249,-3.731,18.787422,20.421673,17.02044,3.401234,,199.8680870625387
3070681718614192384,121.31734260077,-2.62448278169,5.0033,0.1642,15.121,-40.865,18.450893,20.257584,17.159107,3.098476,,199.8680870625387
4053404561318967424,264.81690686259,-34.51217770637,5.0033,1.0437,-0.257,-3.245,20.450684,,,,,199.8680870625387
4119673432793917184,265.68477670476,-20.57849562135,5.0033,1.0997,7.181,6.773,20.40612,20.913475,18.855215,2.05826,,199.8680870625387
228489481311187072,65.9784439942,42.39196565417,5.0033,0.0549,12.257,-5.572,16.421839,17.679234,15.312181,2.367053,,199.8680870625387
4854443793406263040,50.59378081915,-37.52490597264,5.0033,0.0367,46.146,-9.265,12.420151,12.851538,11.819196,1.032342,27.11,199.8680870625387
5342488692590717312,173.84060745661,-58.16461157715,5.0033,1.4308,-9.17,-4.352,20.357767,19.55457,18.052847,1.501722,,199.8680870625387
5313338783895724416,140.48772474703,-51.4108358624,5.0033,0.0824,-39.157,29.751,15.624364,16.697956,14.514568,2.183388,,199.8680870625387
4255807231615559168,284.69323966643,-3.03354885523,5.0033,1.512,-2.565,-9.071,19.830156,20.861204,18.820078,2.041126,,199.8680870625387
4063340465786522624,271.55502365009,-26.45411537703,5.0033,1.4721,-7.406,-9.949,19.938738,,,,,199.8680870625387
5980017935620620160,256.62298381289,-32.80689808263,5.0033,0.8914,-8.996,-5.868,19.588884,19.671707,18.194315,1.477392,,199.8680870625387
4512916858890003968,286.17007932408,15.54253381933,5.0033,0.3946,-18.733,-15.134,17.769186,18.760576,16.064924,2.695652,,199.8680870625387
5310299871203971072,138.77785187632,-54.59474398358,5.0033,0.0418,-22.656,7.188,16.599846,17.901585,15.482042,2.419542,,199.8680870625387
4459767050871677312,245.78317846268,11.31223261138,5.0033,0.0187,-10.274,-5.886,14.013378,14.788896,13.156322,1.632574,-17.78,199.8680870625387
2156479650278507008,279.49083981222,60.63048049573,5.0033,0.3355,4.113,-23.468,12.065935,12.136755,11.328146,0.808609,-9.44,199.8680870625387
397164872926812288,22.05997958495,44.40797085767,5.0033,0.2616,17.622,3.002,18.61063,,,,,199.8680870625387
4076172801544743552,277.7239304739,-25.51356162839,5.0033,1.0357,-7.592,-3.41,19.848461,,,,,199.8680870625387
3797490064557840000,172.13131404673,0.13608455066,5.0033,0.6508,-75.146,-51.037,19.72068,21.100435,18.395596,2.70484,,199.8680870625387
1997221811979646336,351.06838651449,56.35673927426,5.0033,0.7666,-6.933,10.32,19.941914,20.262007,18.687147,1.57486,,199.8680870625387
4041538043638550144,267.22031657634,-34.57051995013,5.0033,1.7498,0.646,-12.346,19.459972,19.315134,17.814266,1.500868,,199.8680870625387
4120727211640693248,266.90754145279,-17.72114520691,5.0033,2.9486,-3.813,-6.683,20.497797,,,,,199.8680870625387
2026792352566064000,298.79461919731,25.7959443043,5.0033,0.1327,15.55,-12.182,18.461027,18.486313,18.52141,-0.035097,,199.8680870625387
4042454280332642816,270.55612142911,-33.43476401636,5.0033,1.5164,1.744,-3.926,19.609247,20.785992,18.744661,2.04133,,199.8680870625387
5828820140289897472,243.80511660189,-64.49715992266,5.0033,0.0358,-6.267,-35.068,16.024477,17.306046,14.910401,2.395644,,199.8680870625387
4110824597572999424,260.5685813001,-24.95039892192,5.0033,1.7443,-7.235,-0.141,19.89973,,,,,199.8680870625387
4068722682434185344,266.50532215122,-23.8282196195,5.0033,1.4646,3.889,-2.618,19.981512,20.249529,18.505503,1.744026,,199.8680870625387
4119851313179847808,266.86900184471,-19.53104102634,5.0033,0.9136,-10.386,-3.828,19.695555,19.976028,17.982244,1.993784,,199.8680870625387
1285635001916724864,215.88814309556,31.96995390344,5.0033,0.5885,28.911,-26.157,20.387417,20.49398,19.973219,0.520761,,199.8680870625387
3877427824072067456,153.88349739781,10.9089389913,5.0033,0.2054,7.454,-33.156,17.810072,19.688559,16.519394,3.169165,,199.8680870625387
3713063312599741312,201.67502510796,3.89523722632,5.0033,0.1338,4.705,-31.018,15.459492,16.708256,14.346923,2.361333,7.45,199.8680870625387
2818554764533933824,347.31594245936,17.1070998808,5.0033,0.2079,27.213,6.333,18.407871,20.266665,17.170446,3.096218,,199.8680870625387
2008493253564647424,341.16388927739,59.47223844614,5.0033,0.0153,38.897,17.745,14.102473,14.943247,13.204112,1.739135,-11.14,199.8680870625387
2289189638598995584,292.63850164594,75.39000460992,5.0033,0.9586,0.647,9.551,20.158281,17.058321,17.278732,-0.220411,,199.8680870625387
6032324624285392256,249.55265725506,-28.71607831787,5.0033,1.5957,-5.01,-4.715,20.403275,20.883854,19.30877,1.575085,,199.8680870625387
6546158701798141184,344.25379650034,-40.51869543308,5.0033,0.4227,38.201,-39.347,19.556017,21.306248,18.126778,3.17947,,199.8680870625387
2139679387483866112,290.03029179952,53.54382069994,5.0033,0.0343,7.498,-73.584,12.350627,,,,-25.3,199.8680870625387
4044170038104407424,269.62570945348,-30.77145365408,5.0033,0.9796,-10.005,-2.306,18.88043,19.828426,17.551334,2.277092,,199.8680870625387
4109669560684567936,261.70002707523,-26.11413437613,5.0033,2.3203,-0.988,0.301,20.383322,21.194304,18.69331,2.500994,,199.8680870625387
4103965805386449920,277.18693634874,-15.01729791272,5.0033,0.5656,-2.369,-2.974,18.624147,,,,,199.8680870625387
5225289205531689344,171.95077803398,-74.23019612611,5.0033,0.14,-50.679,-34.842,17.534569,,,,,199.8680870625387
4041410534472701184,265.73515729472,-34.46423268259,5.0033,1.3094,-4.124,-6.08,20.260248,21.34056,19.979,1.361561,,199.8680870625387
535519337333671040,23.3685322099,73.40667865961,5.0033,0.0481,-15.415,-39.97,16.627432,17.944838,15.501369,2.443468,,199.8680870625387
4040681764570615168,268.05883286334,-35.50836056197,5.0033,0.7597,-2.1,-4.729,19.184092,18.799572,17.44741,1.352161,,199.8680870625387
2087608166066581504,303.06088311918,49.67996435948,5.0033,0.0312,6.956,32.354,16.039728,17.332045,14.917653,2.414391,,199.8680870625387
744266778120939008,148.33205851659,29.31699874991,5.0033,0.0178,-63.368,-41.02,13.807325,14.55948,12.963536,1.595943,53.54,199.8680870625387
5953984936211316864,268.86905106872,-46.53436519147,5.0033,1.1951,-6.486,-4.071,20.446482,20.512451,19.2277,1.284752,,199.8680870625387
4107688618706075392,257.83918297783,-28.40260534402,5.0033,1.1572,-2.053,-2.078,20.375717,20.504921,18.977472,1.527449,,199.8680870625387
4039771647934807424,267.59098814897,-37.99919673549,5.0033,0.9839,-1.187,-4.584,20.050179,,,,,199.8680870625387
4041444722461736576,267.22061010998,-35.24988622078,5.0033,1.1414,2.396,-5.782,19.525524,,,,,199.8680870625387
4114140724661976960,258.27665489516,-23.80847693858,5.0033,0.4317,0.118,-3.532,19.008024,18.998308,17.509615,1.488693,,199.8680870625387
6721315065946892800,275.4789567835,-43.12302857193,5.0033,0.0162,21.357,-32.51,13.764861,14.524354,12.92113,1.603224,-37.62,199.8680870625387
2840188759618528512,353.03365045219,24.04888641988,5.0033,0.0234,79.38,-56.109,14.224591,15.055611,13.324971,1.73064,-29.9,199.8680870625387
2020271423985978368,294.55011363489,23.60823700446,5.0033,0.6181,-4.755,-3.862,19.207584,20.715424,17.832611,2.882812,,199.8680870625387
4105873221870071552,283.2596254341,-11.51730015478,5.0033,0.7354,-9.328,-14.734,18.903006,19.06396,17.44314,1.620819,,199.8680870625387
454946094458949248,34.23669578443,52.0066974096,5.0033,0.12,-1.866,-2.43,17.789957,19.54973,16.532621,3.017109,,199.8680870625387
2162814761409874688,316.09540617373,45.95875456297,5.0033,0.6287,-10.567,-4.342,19.067423,,,,,199.8680870625387
6650666977081647360,284.41046786418,-53.21755232193,5.0033,0.016,-5.475,-49.847,12.813338,13.34399,12.13359,1.210401,2.48,199.8680870625387
1755157837420368256,310.72213688106,12.31866930198,5.0033,0.0279,-16.84,-43.182,11.47014,11.869113,10.902359,0.966754,13.63,199.8680870625387
1545565529323507072,185.15908977203,48.58292829136,5.0033,0.2355,-95.517,-11.592,19.1983,20.892265,17.840237,3.052029,,199.8680870625387
5221944319355816576,134.8909388932,-72.01972892875,5.0033,0.3858,8.264,-8.68,20.107552,20.354086,19.868073,0.486013,,199.8680870625387
241615588560244864,52.30011007218,44.3341733642,5.0033,0.0602,42.022,-37.246,16.6791,18.049065,15.541386,2.507679,,199.8680870625387
2314793690994844160,359.78603615134,-30.70322157754,5.0033,0.0245,65.917,-0.837,12.396628,12.896901,11.733192,1.16371,-29.79,199.8680870625387
1343833458045628416,263.98542671978,39.18631379868,5.0033,0.0654,-31.395,49.342,17.400095,19.042576,16.163162,2.879414,,199.8680870625387
4042516746406626560,269.98171629817,-33.21784314436,5.0033,1.3141,6.264,-5.824,20.195902,,,,,199.8680870625387
4041593637532989696,268.25155301435,-34.57844797665,5.0033,0.744,4.041,-2.997,19.208565,,,,,199.8680870625387
2683424854201405568,329.64142022377,2.61276033232,5.0033,0.1067,41.024,-14.862,17.634142,19.222069,16.410803,2.811266,,199.8680870625387
4319720674312725504,292.18518793745,14.60908941518,5.0033,0.0393,2.439,9.932,15.853425,17.413939,14.639328,2.774611,,199.8680870625387
6637245410438400000,280.32824477136,-57.94604754038,5.0033,0.8495,-5.577,-5.901,19.172924,19.390131,17.556147,1.833984,,199.8680870625387
5270651099622178688,116.79239158394,-69.61542414316,5.0033,0.0956,15.941,96.461,18.22878,20.035582,16.986465,3.049116,,199.8680870625387
5860277442859262464,189.86011882171,-65.51158671763,5.0033,0.6679,-9.002,-8.247,19.1355,19.293165,17.628914,1.664251,,199.8680870625387
3123531802288303104,95.03307940073,0.76966118832,5.0033,0.2398,-10.813,-15.545,12.134899,12.591818,11.511642,1.080175,41.83,199.8680870625387
4120014796812033536,265.53950833095,-19.27486919463,5.0033,1.9411,-24.242,-6.137,20.166887,,,,,199.8680870625387
3970339206613930880,168.13267096917,16.17645795382,5.0033,0.1463,51.7,-9.975,17.139149,18.744915,15.819446,2.925469,,199.8680870625387
4058418128273209600,262.86628324906,-30.48154504048,5.0033,0.5983,-4.037,-0.798,19.254034,20.689138,17.562231,3.126907,,199.8680870625387
5644051227010201984,128.28169726608,-29.31660894024,5.0033,0.0725,9.795,-43.944,17.233887,18.6172,16.07973,2.537472,,199.8680870625387
4689643110856857472,5.77286529584,-71.99129213702,5.0033,1.4275,5.457,-9.984,20.487389,20.50728,19.20869,1.29859,,199.8680870625387
4107743284986669184,259.21515735067,-28.13624316549,5.0033,0.8975,-7.275,-5.216,19.831003,20.178007,18.686573,1.491434,,199.8680870625387
1621806314127158272,240.16105683995,56.48167751119,5.0033,0.035,-28.276,30.051,16.148302,17.425587,15.024369,2.401218,,199.8680870625387
5484916336438044544,102.26832811775,-56.58265910571,5.0033,0.0176,-13.94,11.663,14.490126,15.45851,13.517611,1.9409,13.51,199.8680870625387
3127237671869744512,101.78647873977,3.01315341617,5.0033,0.0172,-18.533,32.31,12.621154,13.095029,11.982003,1.113026,80.54,199.8680870625387
4931280689612974848,22.85650841696,-46.12519765761,5.0033,0.0314,6.317,-45.874,15.525988,16.793161,14.410832,2.382329,13.41,199.8680870625387
2237886219889829120,301.9125928323,61.52100714397,5.0033,0.0358,3.927,20.306,16.474077,17.887632,15.299594,2.588038,,199.8680870625387
4103339736589782528,278.32664560112,-14.60350248275,5.0033,0.082,4.866,-56.995,17.08302,18.584972,15.890113,2.69486,,199.8680870625387
491596910118375808,54.65064343494,65.79944781869,5.0033,0.0891,-6.114,4.905,17.703487,19.311092,16.472565,2.838528,,199.8680870625387
4043831835183778560,270.63081648216,-31.70244315664,5.0033,1.1016,-5.28,-2.884,19.87438,,,,,199.8680870625387
3400861688881501056,82.80628263297,18.79502668557,5.0033,0.1613,-1.626,-14.242,18.114157,19.894417,16.835037,3.05938,,199.8680870625387
4042283344850022784,269.15127991074,-34.59233219554,5.0033,0.7315,-4.642,2.111,18.998564,,,,,199.8680870625387
6609760402878267776,345.04863386282,-27.59567706311,5.0033,0.1389,-31.727,-30.068,17.78929,,,,,199.8680870625387
6029806811409044608,256.30620087694,-29.29898232514,5.0033,0.6066,-7.506,-2.71,19.556639,19.401512,17.936396,1.465116,,199.8680870625387
3665826334565392128,208.50397926599,3.98624722642,5.0033,0.0333,-0.189,-4.274,15.047825,16.102367,13.973984,2.128384,16.66,199.8680870625387
4064694724769290624,273.75452446635,-25.98716642806,5.0033,0.9151,-11.792,1.833,19.228615,,,,,199.8680870625387
3331971203727393920,94.52027053155,12.29250165949,5.0033,0.1294,21.968,-35.847,17.120481,18.492575,15.985656,2.506919,,199.8680870625387
5986186951731397248,235.45823468965,-48.1353669805,5.0033,1.4569,-3.213,-12.393,20.498901,21.594496,19.208458,2.386038,,199.8680870625387
6521448002598450048,358.36401858987,-52.73014509486,5.0033,0.1372,22.044,8.287,18.455353,20.19782,17.165792,3.032028,,199.8680870625387
4068896813454501632,267.54438673374,-22.96813452429,5.0033,2.1837,-3.2,0.231,20.35453,,,,,199.8680870625387
6382714511623810048,338.99982038334,-71.30898133152,5.0033,0.0914,40.046,-22.134,17.579596,19.045214,16.3946,2.650614,,199.8680870625387
5877320251109617792,220.57379935929,-62.19219167155,5.0033,1.6096,-7.272,-2.114,19.967255,,,,,199.8680870625387
6486804697605177088,351.41045111359,-62.92674143118,5.0033,0.0238,79.172,-7.649,15.288589,16.421162,14.22918,2.191981,22.03,199.8680870625387
5874278898770031232,223.18246543386,-62.96284943689,5.0033,1.9034,-8.508,-1.401,20.213009,,,,,199.8680870625387
4114617466068896128,260.36553716782,-22.91656318609,5.0033,1.3357,2.152,-9.687,20.410002,20.442396,18.653969,1.788427,,199.8680870625387
68486796884270208,53.60848776515,24.51645489925,5.0033,0.0761,25.127,-52.681,16.783026,18.138035,15.633326,2.504709,,199.8680870625387
6083715076238310144,201.67843453926,-47.36957361613,5.0033,0.7792,-8.198,-5.283,18.900213,18.28744,17.259369,1.02807,,199.8680870625387
5992350195464578816,244.80244349071,-43.624549548,5.0033,0.0201,-34.978,-42.582,13.705629,14.457415,12.860053,1.597362,-24.47,199.8680870625387
4952124642640482176,38.73423059185,-39.65341833819,5.0033,0.1249,11.564,-7.338,18.475128,18.503538,18.504284,-0.000746,,199.8680870625387
5932111148834619136,244.62780160191,-54.58373898942,5.0033,1.4254,-8.676,-8.062,20.485844,20.982988,18.633366,2.349623,,199.8680870625387
5960129557019673216,262.68839376156,-40.48559810909,5.0033,0.6797,-5.665,-5.754,19.611113,,,,,199.8680870625387
5564629898659939968,107.02741682468,-39.91219721022,5.0033,0.2391,-3.758,1.246,19.316877,21.265186,17.958788,3.306398,,199.8680870625387
6730932597214557312,283.28669893141,-37.51817465485,5.0033,0.398,-17.563,-45.403,19.934395,20.064436,19.730127,0.334309,,199.8680870625387
5577729067877795968,103.9467906682,-38.32611069766,5.0033,0.0678,-33.758,8.636,14.376676,14.576472,12.754592,1.82188,,199.8680870625387
4181115207703218944,292.34568107012,-16.30154194675,5.0033,0.7682,2.318,-27.003,20.279188,21.731588,18.930916,2.800673,,199.8680870625387
4252046317834384000,282.38982821593,-7.75916088591,5.0033,0.4655,6.328,-3.547,18.032887,18.513872,17.128101,1.385771,,199.8680870625387
4040594628213597696,267.77147948277,-36.03296958098,5.0033,0.6957,2.996,-4.088,19.554222,,,,,199.8680870625387
4068087199199918720,266.81670638009,-24.35394494985,5.0033,1.3827,-11.34,-13.06,20.359207,,,,,199.8680870625387
4460297840110578048,247.96457982801,12.5465193473,5.0033,0.3353,-25.702,24.183,13.291617,13.625652,12.503799,1.121854,-87.3,199.8680870625387
5341881590366779648,179.57592968244,-58.18714650716,5.0033,1.8713,-7.596,4.252,19.972483,20.1145,18.634912,1.479588,,199.8680870625387
4517750758662344960,285.11075617747,18.72706330115,5.0033,1.9136,4.7,-1.334,20.240324,20.647367,19.021889,1.625479,,199.8680870625387
2978152523734800512,69.51041322427,-19.89458138515,5.0033,0.1,46.753,29.167,17.254211,18.576141,16.043425,2.532717,,199.8680870625387
5333029422234670976,179.34612676558,-63.34132055254,5.0033,1.7993,-11.7,6.069,20.14744,20.754702,18.59606,2.158642,,199.8680870625387
5968855934047830016,249.36748140925,-41.2074470118,5.0033,1.1698,-8.009,-3.25,20.313787,,,,,199.8680870625387
1938627978332029184,351.76202438963,46.82615557077,5.0033,0.5404,-0.119,-1.522,20.144747,21.505926,18.77802,2.727905,,199.8680870625387
5578332081286186240,105.6060548587,-36.30184891111,5.0033,0.0112,2.123,-22.53,11.683316,12.027925,11.172799,0.855125,-10.84,199.8680870625387
2547983408414469760,3.83460161501,1.5767538556,5.0033,0.1137,84.894,-21.461,17.342394,19.09272,16.076317,3.016403,,199.8680870625387
6590473418443921408,323.33685760197,-35.4168862158,5.0033,0.286,56.258,17.133,18.873178,19.016968,18.613974,0.402994,,199.8680870625387
6149000675052559488,181.85414944472,-41.17967975525,5.0033,0.0567,11.776,-12.688,16.287867,17.528452,15.180126,2.348326,,199.8680870625387
2694222509356386816,327.34701753909,2.97800822434,5.0033,0.2286,-6.845,-19.672,18.523642,20.454693,17.262291,3.192402,,199.8680870625387
4051397987080204544,274.61428399544,-28.32707720863,5.0033,0.8781,-1.826,-6.695,19.685612,,,,,199.8680870625387
4144866989395153920,268.63694000701,-16.74393502831,5.0033,1.2827,-3.223,-2.155,20.023998,,,,,199.8680870625387
4036590108013020672,268.87066821294,-38.58795950458,5.0033,1.0692,-4.759,-2.538,19.84624,,,,,199.8680870625387
4178058015628535936,270.55544096438,-2.13196392426,5.0033,0.0241,11.45,-16.58,14.463981,15.411602,13.505322,1.90628,-7.9,199.8680870625387
1735222175483500032,311.79163337534,5.02191083777,5.0033,0.0601,80.048,-1.292,10.571673,10.870794,10.100162,0.770632,-63.55,199.8680870625387
4250220643087744256,304.62273506484,7.7123658044,5.0033,0.9314,-8.88,1.628,20.479576,21.375523,19.267668,2.107855,,199.8680870625387
5950959801753357952,260.19912943155,-47.67058326878,5.0033,0.9369,-7.245,1.522,20.06026,20.09452,18.475775,1.618746,,199.8680870625387
694766554185038080,139.08542413999,26.66763369142,5.0033,0.2616,-45.029,-15.53,18.262264,20.108103,16.949522,3.158581,,199.8680870625387
4118876213891793024,266.65550556514,-20.87711760381,5.0033,2.5901,-2.313,-7.072,20.352802,21.263975,18.82931,2.434666,,199.8680870625387
6724799383933258752,273.24079721576,-41.8860466341,5.0033,0.7513,2.565,-6.482,20.191492,20.1024,19.117228,0.985172,,199.8680870625387
970804892574356480,95.13056958689,50.35252856142,5.0033,1.2187,4.591,-3.173,20.285955,20.804884,18.657778,2.147106,,199.8680870625387
4827556984600257280,79.55147471149,-31.02888346988,5.0033,0.4959,7.207,-46.699,20.256733,21.481499,18.84354,2.637958,,199.8680870625387
6812083633449996672,328.36061263781,-25.78982776727,5.0033,0.0266,5.916,-25.53,10.84888,11.172203,10.357239,0.814964,-22.88,199.8680870625387
3900579729317324928,185.93264825045,6.41330152724,5.0033,0.0896,-173.201,-30.447,17.224613,18.550476,16.10019,2.450287,,199.8680870625387
4107977996406508800,260.18180114273,-27.56047699368,5.0033,0.887,5.235,-1.473,19.996672,20.51306,18.401106,2.111954,,199.8680870625387
6067693405092218880,197.18644094311,-54.47219898834,5.0033,1.0006,-9.412,-1.588,19.942034,19.098822,17.759754,1.339068,,199.8680870625387
4281768281682304896,285.36811643885,5.55147968104,5.0033,0.0223,16.611,-1.735,14.329134,15.211592,13.399951,1.811641,-21.23,199.8680870625387
323242743391163392,21.16486531042,38.13480822179,5.0033,0.0174,47.596,-15.055,12.96436,13.5077,12.272312,1.235388,-52.63,199.8680870625387
4040982107233442304,265.66319337411,-35.99960592079,5.0033,1.155,-4.745,0.416,20.372446,20.39848,18.189468,2.209011,,199.8680870625387
4039942175373930752,267.63274593091,-37.43622882986,5.0033,1.105,2.372,-4.563,19.935583,,,,,199.8680870625387
4042366701654397184,268.90638733961,-33.96567288188,5.0033,0.5903,2.845,-14.574,19.23765,19.798002,18.022163,1.775839,,199.8680870625387
5968695435415064832,248.284504397,-42.2983101635,5.0033,0.8554,-10.083,-6.979,19.82013,21.030985,18.270973,2.760012,,199.8680870625387
4051085828822396928,275.22228852096,-29.23747274629,5.0033,0.7575,-9.503,-1.846,19.72819,,,,,199.8680870625387
4135137101790355712,260.5303414629,-16.64550900302,5.0033,0.4147,-13.754,-29.032,19.541302,21.456469,18.053604,3.402865,,199.8680870625387
3793923631089647360,175.37309741239,-1.0982089232,5.0033,0.055,-18.784,0.42,14.250952,15.065679,13.309921,1.755757,21.02,199.8680870625387
3806042856272238208,159.93332996032,-0.63560523881,5.0033,0.3942,-41.897,1.702,19.438301,21.041054,18.058226,2.982828,,199.8680870625387
887330798722502016,104.31766579941,28.37346533636,5.0033,0.0171,-32.623,-12.853,12.700506,13.17839,12.063266,1.115124,-19.46,199.8680870625387
4077299934177409280,276.46944278423,-24.13853258862,5.0033,0.9981,-9.436,-3.293,19.679686,,,,,199.8680870625387
4147579205413564032,272.55793404895,-13.31778503941,5.0033,1.3284,-7.768,-7.195,20.243402,21.502674,18.99025,2.512424,,199.8680870625387
6650188857021491712,282.8054685384,-54.98609653564,5.0033,0.0846,11.263,-41.23,17.424303,18.963928,16.23112,2.732809,,199.8680870625387
630689456059445888,141.9218607038,15.65097129916,5.0033,0.1392,-24.971,-91.174,17.887854,19.318768,16.710112,2.608656,,199.8680870625387
6460344434886608640,322.19350652067,-55.4216911328,5.0033,0.0125,-42.463,11.229,13.428133,14.170779,12.590928,1.579851,12.81,199.8680870625387
3298416518327387648,61.23812894473,7.76167405285,5.0033,0.0965,-0.03,-18.444,17.542725,19.361996,16.270334,3.091661,,199.8680870625387
6028502653151229568,256.18218998559,-31.02796614556,5.0033,0.8157,-1.583,-6.997,20.019457,,,,,199.8680870625387
5980206879846717312,257.16340213988,-31.65989618199,5.0033,1.0334,-10.533,-6.36,19.588223,19.978193,18.08894,1.889254,,199.8680870625387
56971096211070464,54.89553672808,19.0938258447,5.0033,0.071,52.419,-5.784,16.495258,17.954765,15.329697,2.625069,,199.8680870625387
2071224991833708032,308.86785390998,46.22617719106,5.0033,0.7408,4.527,10.496,19.08244,20.14254,17.63367,2.508869,,199.8680870625387
6808884810528385664,314.97957145659,-21.86219492699,5.0033,0.2814,37.08,-12.179,16.189968,17.310095,14.863066,2.447029,,199.8680870625387
5861446670420586496,192.41554126348,-66.06706885888,5.0033,1.2546,-3.028,0.916,20.060444,20.572935,19.220264,1.352671,,199.8680870625387
5868537279106764544,201.02148324071,-61.72954111816,5.0033,0.6227,-30.766,-12.599,18.01761,19.21083,16.715052,2.495779,,199.8680870625387
4320925635956075776,289.11572475238,15.27704497427,5.0033,0.5951,-5.025,-1.429,19.200735,19.718065,17.595478,2.122587,,199.8680870625387
4076137445307107072,277.34581550805,-25.84412576102,5.0034,1.278,-3.096,3.081,19.85838,,,,,199.86409241715634
2495824947613062144,41.3888311409,-2.06760711809,5.0034,0.0196,21.301,-13.506,14.300972,15.211067,13.360992,1.850075,38.48,199.86409241715634
4092953169940858112,276.13318365737,-19.69609166793,5.0034,0.5996,-4.023,-1.292,19.61063,20.605122,18.350807,2.254314,,199.86409241715634
3808685502404963584,164.38784201978,2.39493901372,5.0034,0.0351,60.284,-51.02,14.472251,15.375394,13.534812,1.840582,-28.3,199.86409241715634
4949927994503554688,36.82038000086,-42.61547369627,5.0034,0.2339,-18.411,-43.073,19.168974,19.215199,17.451862,1.763336,,199.86409241715634
2627881482429338880,337.39223707493,-4.36843519996,5.0034,0.017,10.054,1.456,11.4585,11.831024,10.920212,0.910812,-10.58,199.86409241715634
4502181364750938752,271.93516700842,17.2932765147,5.0034,0.0485,-23.542,11.081,9.774083,10.054667,9.323755,0.730912,-48.99,199.86409241715634
5973005387860457856,257.37104189401,-39.37013600828,5.0034,1.5075,3.444,-1.985,20.435947,21.847515,19.047688,2.799828,,199.86409241715634
4182821512315979520,293.5487658171,-14.93220803848,5.0034,0.0802,-4.759,-15.1,16.884686,18.211285,15.705517,2.505768,,199.86409241715634
3639104693022604032,214.70382355765,-8.40542764126,5.0034,0.6248,-20.765,22.661,20.159248,21.075357,18.737234,2.338123,,199.86409241715634
5880115686307781504,226.53254987853,-57.94671278261,5.0034,0.6037,-3.017,-7.232,19.766075,21.371826,18.31991,3.051916,,199.86409241715634
4107479539618149376,259.76811212502,-28.61943724402,5.0034,0.9441,-3.354,-7.733,20.117777,21.035494,19.290085,1.745409,,199.86409241715634
5954961268205662592,265.8619771634,-45.92590853646,5.0034,1.231,13.123,4.278,19.906202,20.247196,19.106077,1.141119,,199.86409241715634
